roll_call_id,yea,nay,absent,nv,passed,chamber,desc,date,bill_id
378728,23,11,0,6,1,S,Unfinished Business SB1371 Leno Concurrence,2014-08-27,625905
820029,7,0,0,2,1,A,Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar,2019-03-12,1182126
838362,0,0,0,2,1,A,Do pass and be re-referred to the Committee on [Appropriations] with recommendation: T,2019-03-12,1182126
865772,18,0,0,0,1,A,Do pass as amended,2019-05-16,1182126
871109,78,0,0,2,1,A,AB 320 Quirk Assembly Third Reading,2019-05-23,1182126
888136,8,0,0,1,1,S,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",2019-06-26,1182126
888512,8,0,0,1,1,S,"Do pass, but first be re-referred to the Committee on [Education] with the recommendation: To Consent Calendar",2019-06-26,1182126
892007,7,0,0,0,1,S,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",2019-07-10,1182126
892008,7,0,0,0,1,S,Placed on suspense file,2019-08-12,1182126
892009,7,0,0,0,1,S,Do pass,2019-08-30,1182126
892010,40,0,0,0,1,S,Special Consent AB320,2019-09-09,1182126
613242,8,1,0,0,1,S,"Do pass as amended, but first amend, and re-refer to the Committee on [Environmental Quality]",2017-03-27,892502
620113,5,2,0,0,1,S,"Do pass, but first be re-referred to the Committee on [Judiciary]",2017-04-05,892502
633096,5,2,0,0,1,S,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",2017-04-25,892502
644408,7,0,0,0,1,S,Placed on suspense file,2017-05-15,892502
650720,5,2,0,0,1,S,Do pass,2017-05-25,892502
654454,28,11,0,1,1,S,Senate 3rd Reading SB51 Jackson,2017-05-30,892502
668649,10,0,0,0,1,A,Do pass and be re-referred to the Committee on [Judiciary],2017-06-26,892502
672140,10,1,0,0,1,A,Do pass as amended and be re-referred to the Committee on [Appropriations],2017-07-11,892502
674256,11,4,0,2,1,A,Do pass,2017-08-30,892502
674931,59,13,0,7,1,A,"SB 51 Jackson Senate Third Reading By GARCIA, C",2017-09-05,892502
675085,29,11,0,0,1,S,Unfinished Business SB51 Jackson Concurrence,2017-09-06,892502
436160,10,3,2,0,1,A,Do pass and be re-referred to the Committee on Natural Resources,2015-04-20,704262
440262,6,2,1,0,1,A,Do pass as amended and be re-referred to the Committee on 	Appropriations,2015-04-27,704262
454043,12,4,1,0,1,A,Do pass,2015-05-28,704262
455912,55,21,4,0,1,A,"AB 197 GARCIA, E.  Assembly Third Reading",2015-06-02,704262
464265,7,1,0,3,1,S,"Do pass, but re-refer to the Committee on Appropriations",2015-06-30,704262
465839,7,0,0,0,1,S,Placed on Appropriations Suspense file,2015-07-13,704262
556295,5,2,0,0,1,S,"Do pass as amended, and re-refer to the Committee on Appropriations",2016-06-29,704262
559530,5,2,0,0,1,S,Do pass,2016-08-11,704262
560533,23,13,0,3,1,S,Assembly 2nd Reading AB197 Eduardo Garcia By Pavley,2016-08-22,704262
560983,6,1,2,0,1,A,Senate amendments be concurred in,2016-08-24,704262
560984,45,30,5,0,1,A,"AB 197 GARCIA, E.  Concurrence in Senate Amendments",2016-08-24,704262
631921,9,1,0,0,1,A,Do pass as amended and be re-referred to the Committee on [Appropriations],2017-04-24,967701
598970,7,2,0,0,1,S,"Do pass as amended, but first amend, and re-refer to the Committee on [Governance and Finance]",2017-03-07,892499
610104,5,1,0,1,1,S,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",2017-03-22,892499
644362,7,0,0,0,1,S,Placed on suspense file,2017-05-15,892499
650824,5,2,0,0,1,S,Do pass as amended,2017-05-25,892499
654289,31,9,0,0,1,S,Senate 3rd Reading SB5 De León et al. Urgency Clause,2017-05-30,892499
674333,11,2,0,2,1,A,Do pass as amended and be re-referred to the Committee on [Appropriations],2017-08-31,892499
675602,10,5,0,2,1,A,Do pass,2017-09-12,892499
676474,56,21,0,2,1,A,"SB 5 De León Third Reading Urgency By GARCIA, E",2017-09-15,892499
676475,27,9,0,4,1,S,W/O REF. TO FILE SB5 De León Urgency Clause Concurrence,2017-09-16,892499
1179405,10,0,1,0,1,A,Do pass as amended and be re-referred to the Committee on [Health],2022-03-21,1590380
528870,5,0,0,2,1,S,"Do pass, but re-refer to the Committee on Appropriations",2016-04-06,853477
549336,6,1,0,0,1,S,Do pass,2016-05-27,853477
550041,26,11,0,3,1,S,Senate 3rd Reading SB1425 Pavley,2016-05-31,853477
559470,11,4,5,0,1,A,Do pass as amended,2016-08-11,853477
559947,9,0,0,0,1,A,Do pass and be re-referred to the Committee on Appropriations,2016-06-27,853477
560425,73,0,7,0,1,A,"SB 1425 Pavley  Senate Third Reading  By A.,E.,S.,T.,& I.M. 	Amendment  Set #1",2016-08-19,853477
561043,53,22,5,0,1,A,SB 1425 Pavley  Senate Third Reading  By WILLIAMS,2016-08-24,853477
561477,26,11,0,2,1,S,Unfinished Business SB1425 Pavley Concurrence,2016-08-29,853477
958543,7,3,0,1,1,A,Do pass and be re-referred to the Committee on [Appropriations],2020-05-13,1347297
962373,12,5,0,1,1,A,Do pass,2020-06-02,1347297
963613,43,23,0,13,1,A,AB 2954 Robert Rivas Assembly Third Reading,2020-06-08,1347297
975940,4,2,0,1,1,S,"Do pass, but first be re-referred to the Committee on [Appropriations]",2020-08-14,1347297
976164,7,0,0,0,1,S,Placed on suspense file,2020-08-19,1347297
273495,11,0,0,0,1,A,"Be referred to Committee on Water, Parks and Wildlife",2013-04-29,514025
274244,10,0,5,0,1,A,Do pass and be re-referred to the Committee on Appropriations,2013-04-30,514025
283966,12,0,5,0,1,A,Do pass,2013-05-24,514025
284978,60,0,19,0,1,A,"AB 1331 W., P.& W.  Assembly Third Reading  By RENDON",2013-05-29,514025
347556,7,2,0,0,1,S,"Do pass as amended, and re-refer to the Committee on Environmental 	Quality",2014-03-25,514025
362967,5,2,0,0,1,S,"Do pass as amended, and re-refer to the Committee on Rules",2014-05-07,514025
534846,6,2,1,0,1,A,Do pass and be re-referred to the Committee on Appropriations,2016-04-18,853522
831552,8,0,0,0,1,A,Do pass as amended and be re-referred to the Committee on [Appropriations],2019-03-27,1210765
851654,18,0,0,0,1,A,Do pass. To Consent Calendar,2019-04-24,1210765
858243,76,0,0,4,1,A,AB 747 Levine Consent Calendar Second Day Regular Session,2019-05-02,1210765
